TestId,ESVId,Kingdom,Phylum,Class,Order,Family,Genus,Species,Accession,PercMatch
ArthCOI,ESV_069268,Eukaryota,Arthropoda,Arachnida,Araneae,Cheiracanthiidae,Cheiracanthium,Cheiracanthium sp. BOLD:ABA9049,KM893984,97.5
ArthCOI,ESV_069267,Eukaryota,Arthropoda,Insecta,Plecoptera,Perlidae,Perla,Perla grandis,MT482864,90.4
ArthCOI,ESV_069267,Eukaryota,Arthropoda,Insecta,Orthoptera,Tettigoniidae,Phlesirtes,Phlesirtes sp. SK-2016i,LT634630,89.8
ArthCOI,ESV_069267,Eukaryota,Arthropoda,Insecta,Orthoptera,Tettigoniidae,Phlesirtes,Phlesirtes sp. SK-2016a,LT634615,89.8
ArthCOI,ESV_069267,Eukaryota,Arthropoda,Insecta,Orthoptera,Tettigoniidae,Paratlanticus,Paratlanticus ussuriensis,KY963271,89.8
ArthCOI,ESV_069267,Eukaryota,Arthropoda,Insecta,Plecoptera,Capniidae,Capnia,Capnia pygmaea,KF809172,90.4
ArthCOI,ESV_069267,Eukaryota,Arthropoda,Insecta,Ephemeroptera,Palingeniidae,Pentagenia,Pentagenia vittigera,JQ662240,89.8
ArthCOI,ESV_069267,Eukaryota,Arthropoda,Insecta,Ephemeroptera,Palingeniidae,Pentagenia,Pentagenia vittigera,HQ568768,89.8
ArthCOI,ESV_069267,Eukaryota,Arthropoda,Insecta,Orthoptera,Tettigoniidae,Montana,Montana montana,EF540829,89.8
ArthCOI,ESV_069266,Eukaryota,Arthropoda,Arachnida,Araneae,Salticidae,Phidippus,Phidippus johnsoni,MG514704,95.5
ArthCOI,ESV_069266,Eukaryota,Arthropoda,Arachnida,Araneae,Salticidae,Phidippus,Phidippus johnsoni,MG514667,94.9
ArthCOI,ESV_069266,Eukaryota,Arthropoda,Arachnida,Araneae,Salticidae,Phidippus,Phidippus princeps,MG049252,95.5
ArthCOI,ESV_069266,Eukaryota,Arthropoda,Arachnida,Araneae,Salticidae,Phidippus,Phidippus princeps,MG048388,94.9
ArthCOI,ESV_069266,Eukaryota,Arthropoda,Arachnida,Araneae,Salticidae,Phidippus,Phidippus princeps,MG047638,94.9
ArthCOI,ESV_069266,Eukaryota,Arthropoda,Arachnida,Araneae,Salticidae,Phidippus,Phidippus princeps,MG047493,94.9
ArthCOI,ESV_069266,Eukaryota,Arthropoda,Arachnida,Araneae,Salticidae,Phidippus,Phidippus princeps,MG046795,94.9
ArthCOI,ESV_069266,Eukaryota,Arthropoda,Arachnida,Araneae,Salticidae,Phidippus,Phidippus princeps,MG046121,94.9
ArthCOI,ESV_069266,Eukaryota,Arthropoda,Arachnida,Araneae,Salticidae,Phidippus,Phidippus princeps,MG044381,94.9
ArthCOI,ESV_069266,Eukaryota,Arthropoda,Arachnida,Araneae,Salticidae,,,KX781804,95.5
ArthCOI,ESV_069266,Eukaryota,Arthropoda,Arachnida,Araneae,Salticidae,Phidippus,Phidippus johnsoni,KM840352,94.9
ArthCOI,ESV_069266,Eukaryota,Arthropoda,Arachnida,Araneae,Salticidae,Phidippus,Phidippus johnsoni,KM840156,94.9
ArthCOI,ESV_069266,Eukaryota,Arthropoda,Arachnida,Araneae,Salticidae,Phidippus,Phidippus johnsoni,KM839930,94.9
ArthCOI,ESV_069266,Eukaryota,Arthropoda,Arachnida,Araneae,Salticidae,Phidippus,Phidippus johnsoni,KM839577,94.9
ArthCOI,ESV_069266,Eukaryota,Arthropoda,Arachnida,Araneae,Salticidae,Phidippus,Phidippus johnsoni,KM839232,95.5
ArthCOI,ESV_069266,Eukaryota,Arthropoda,Arachnida,Araneae,Salticidae,Phidippus,Phidippus johnsoni,KM838550,95.5
ArthCOI,ESV_069266,Eukaryota,Arthropoda,Arachnida,Araneae,Salticidae,Phidippus,Phidippus johnsoni,KM837425,94.9
ArthCOI,ESV_069266,Eukaryota,Arthropoda,Arachnida,Araneae,Salticidae,Phidippus,Phidippus johnsoni,KM835426,95.5
ArthCOI,ESV_069266,Eukaryota,Arthropoda,Arachnida,Araneae,Salticidae,Phidippus,Phidippus johnsoni,KM834088,94.9
ArthCOI,ESV_069266,Eukaryota,Arthropoda,Arachnida,Araneae,Salticidae,Phidippus,Phidippus johnsoni,KM830100,94.9
ArthCOI,ESV_069266,Eukaryota,Arthropoda,Arachnida,Araneae,Salticidae,Phidippus,Phidippus johnsoni,KM827996,95.5
ArthCOI,ESV_069266,Eukaryota,Arthropoda,Arachnida,Araneae,Salticidae,Phidippus,Phidippus sp. BOLD:AAI2833,HQ979280,94.9
ArthCOI,ESV_069266,Eukaryota,Arthropoda,Arachnida,Araneae,Salticidae,Phidippus,Phidippus sp. 2GAB,HM434064,94.9
ArthCOI,ESV_069265,Eukaryota,Arthropoda,Arachnida,Araneae,Cheiracanthiidae,Cheiracanthium,Cheiracanthium sp. BOLD:ABA9049,KM893987,96.2
ArthCOI,ESV_069265,Eukaryota,Arthropoda,Arachnida,Araneae,Cheiracanthiidae,Cheiracanthium,Cheiracanthium sp. BOLD:ABA9049,KM893984,96.8
ArthCOI,ESV_069264,Eukaryota,Arthropoda,Arachnida,Araneae,Salticidae,Phidippus,Phidippus johnsoni,MG514704,96.8
ArthCOI,ESV_069264,Eukaryota,Arthropoda,Arachnida,Araneae,Salticidae,Phidippus,Phidippus johnsoni,MG514667,96.2
ArthCOI,ESV_069264,Eukaryota,Arthropoda,Arachnida,Araneae,Salticidae,Phidippus,Phidippus johnsoni,KM840352,96.2
ArthCOI,ESV_069264,Eukaryota,Arthropoda,Arachnida,Araneae,Salticidae,Phidippus,Phidippus johnsoni,KM840156,96.2
ArthCOI,ESV_069264,Eukaryota,Arthropoda,Arachnida,Araneae,Salticidae,Phidippus,Phidippus johnsoni,KM839930,96.2
ArthCOI,ESV_069264,Eukaryota,Arthropoda,Arachnida,Araneae,Salticidae,Phidippus,Phidippus johnsoni,KM839577,96.2
ArthCOI,ESV_069264,Eukaryota,Arthropoda,Arachnida,Araneae,Salticidae,Phidippus,Phidippus johnsoni,KM839232,96.8
ArthCOI,ESV_069264,Eukaryota,Arthropoda,Arachnida,Araneae,Salticidae,Phidippus,Phidippus johnsoni,KM838550,96.8
ArthCOI,ESV_069264,Eukaryota,Arthropoda,Arachnida,Araneae,Salticidae,Phidippus,Phidippus johnsoni,KM837425,96.2
ArthCOI,ESV_069264,Eukaryota,Arthropoda,Arachnida,Araneae,Salticidae,Phidippus,Phidippus johnsoni,KM835426,96.8
ArthCOI,ESV_069264,Eukaryota,Arthropoda,Arachnida,Araneae,Salticidae,Phidippus,Phidippus johnsoni,KM834088,96.2
ArthCOI,ESV_069264,Eukaryota,Arthropoda,Arachnida,Araneae,Salticidae,Phidippus,Phidippus johnsoni,KM830100,96.2
ArthCOI,ESV_069264,Eukaryota,Arthropoda,Arachnida,Araneae,Salticidae,Phidippus,Phidippus johnsoni,KM827996,96.8
ArthCOI,ESV_069263,Eukaryota,Arthropoda,Arachnida,Araneae,Salticidae,Phidippus,Phidippus johnsoni,MG514704,96.2
ArthCOI,ESV_069263,Eukaryota,Arthropoda,Arachnida,Araneae,Salticidae,Phidippus,Phidippus johnsoni,MG514667,95.5
ArthCOI,ESV_069263,Eukaryota,Arthropoda,Arachnida,Araneae,Salticidae,Phidippus,Phidippus johnsoni,KM840352,95.5
ArthCOI,ESV_069263,Eukaryota,Arthropoda,Arachnida,Araneae,Salticidae,Phidippus,Phidippus johnsoni,KM840156,95.5
ArthCOI,ESV_069263,Eukaryota,Arthropoda,Arachnida,Araneae,Salticidae,Phidippus,Phidippus johnsoni,KM839930,95.5
ArthCOI,ESV_069263,Eukaryota,Arthropoda,Arachnida,Araneae,Salticidae,Phidippus,Phidippus johnsoni,KM839577,95.5
ArthCOI,ESV_069263,Eukaryota,Arthropoda,Arachnida,Araneae,Salticidae,Phidippus,Phidippus johnsoni,KM839232,96.2
ArthCOI,ESV_069263,Eukaryota,Arthropoda,Arachnida,Araneae,Salticidae,Phidippus,Phidippus johnsoni,KM838550,96.2
ArthCOI,ESV_069263,Eukaryota,Arthropoda,Arachnida,Araneae,Salticidae,Phidippus,Phidippus johnsoni,KM837425,95.5
ArthCOI,ESV_069263,Eukaryota,Arthropoda,Arachnida,Araneae,Salticidae,Phidippus,Phidippus johnsoni,KM835426,96.2
ArthCOI,ESV_069263,Eukaryota,Arthropoda,Arachnida,Araneae,Salticidae,Phidippus,Phidippus johnsoni,KM834088,95.5
ArthCOI,ESV_069263,Eukaryota,Arthropoda,Arachnida,Araneae,Salticidae,Phidippus,Phidippus johnsoni,KM830100,95.5
ArthCOI,ESV_069263,Eukaryota,Arthropoda,Arachnida,Araneae,Salticidae,Phidippus,Phidippus johnsoni,KM827996,96.2
ArthCOI,ESV_069262,Eukaryota,Arthropoda,Arachnida,Araneae,Salticidae,Phidippus,Phidippus johnsoni,MG514704,96.2
ArthCOI,ESV_069262,Eukaryota,Arthropoda,Arachnida,Araneae,Salticidae,Phidippus,Phidippus johnsoni,MG514667,95.5
ArthCOI,ESV_069262,Eukaryota,Arthropoda,Arachnida,Araneae,Salticidae,Phidippus,Phidippus princeps,MG049252,96.2
ArthCOI,ESV_069262,Eukaryota,Arthropoda,Arachnida,Araneae,Salticidae,Phidippus,Phidippus princeps,MG048388,95.5
ArthCOI,ESV_069262,Eukaryota,Arthropoda,Arachnida,Araneae,Salticidae,Phidippus,Phidippus princeps,MG047638,95.5
ArthCOI,ESV_069262,Eukaryota,Arthropoda,Arachnida,Araneae,Salticidae,Phidippus,Phidippus princeps,MG047493,95.5
ArthCOI,ESV_069262,Eukaryota,Arthropoda,Arachnida,Araneae,Salticidae,Phidippus,Phidippus princeps,MG046795,95.5
ArthCOI,ESV_069262,Eukaryota,Arthropoda,Arachnida,Araneae,Salticidae,Phidippus,Phidippus princeps,MG046121,95.5
ArthCOI,ESV_069262,Eukaryota,Arthropoda,Arachnida,Araneae,Salticidae,Phidippus,Phidippus princeps,MG044381,95.5
ArthCOI,ESV_069262,Eukaryota,Arthropoda,Arachnida,Araneae,Salticidae,,,KX781804,96.2
ArthCOI,ESV_069262,Eukaryota,Arthropoda,Arachnida,Araneae,Salticidae,Phidippus,Phidippus johnsoni,KM840352,95.5
ArthCOI,ESV_069262,Eukaryota,Arthropoda,Arachnida,Araneae,Salticidae,Phidippus,Phidippus johnsoni,KM840156,95.5
ArthCOI,ESV_069262,Eukaryota,Arthropoda,Arachnida,Araneae,Salticidae,Phidippus,Phidippus johnsoni,KM839930,95.5
ArthCOI,ESV_069262,Eukaryota,Arthropoda,Arachnida,Araneae,Salticidae,Phidippus,Phidippus johnsoni,KM839577,95.5
ArthCOI,ESV_069262,Eukaryota,Arthropoda,Arachnida,Araneae,Salticidae,Phidippus,Phidippus johnsoni,KM839232,96.2
ArthCOI,ESV_069262,Eukaryota,Arthropoda,Arachnida,Araneae,Salticidae,Phidippus,Phidippus johnsoni,KM838550,96.2
ArthCOI,ESV_069262,Eukaryota,Arthropoda,Arachnida,Araneae,Salticidae,Phidippus,Phidippus johnsoni,KM837425,95.5
ArthCOI,ESV_069262,Eukaryota,Arthropoda,Arachnida,Araneae,Salticidae,Phidippus,Phidippus johnsoni,KM835426,96.2
ArthCOI,ESV_069262,Eukaryota,Arthropoda,Arachnida,Araneae,Salticidae,Phidippus,Phidippus johnsoni,KM834088,95.5
ArthCOI,ESV_069262,Eukaryota,Arthropoda,Arachnida,Araneae,Salticidae,Phidippus,Phidippus johnsoni,KM830100,95.5
ArthCOI,ESV_069262,Eukaryota,Arthropoda,Arachnida,Araneae,Salticidae,Phidippus,Phidippus johnsoni,KM827996,96.2
ArthCOI,ESV_069262,Eukaryota,Arthropoda,Arachnida,Araneae,Salticidae,Phidippus,Phidippus sp. BOLD:AAI2833,HQ979280,95.5
ArthCOI,ESV_069262,Eukaryota,Arthropoda,Arachnida,Araneae,Salticidae,Phidippus,Phidippus sp. 2GAB,HM434064,95.5
ArthCOI,ESV_067562,Eukaryota,Arthropoda,Arachnida,Araneae,Gnaphosidae,Micaria,Micaria fulgens,MH630633,93
ArthCOI,ESV_067562,Eukaryota,Arthropoda,Arachnida,Araneae,Salticidae,Bianor,Bianor albobimaculatus,KY587532,92.4
ArthCOI,ESV_067291,Eukaryota,Arthropoda,Arachnida,Araneae,Salticidae,,,MK950677,92.4
ArthCOI,ESV_067291,Eukaryota,Arthropoda,Arachnida,Araneae,Salticidae,,,MK950676,92.4
ArthCOI,ESV_067291,Eukaryota,Arthropoda,Arachnida,Araneae,Gnaphosidae,Micaria,Micaria fulgens,MH630633,92.4
ArthCOI,ESV_067291,Eukaryota,Arthropoda,Arachnida,Araneae,Salticidae,Bianor,Bianor albobimaculatus,KY587532,93
ArthCOI,ESV_049926,Eukaryota,Arthropoda,Arachnida,Araneae,Cheiracanthiidae,Cheiracanthium,Cheiracanthium sp. BOLD:ABA9049,KM893987,98.1
ArthCOI,ESV_049926,Eukaryota,Arthropoda,Arachnida,Araneae,Cheiracanthiidae,Cheiracanthium,Cheiracanthium sp. BOLD:ABA9049,KM893984,98.7
ArthCOI,ESV_040647,Eukaryota,Arthropoda,Insecta,Plecoptera,Perlidae,Perla,Perla grandis,MT482864,90.4
ArthCOI,ESV_040647,Eukaryota,Arthropoda,Insecta,Orthoptera,Tettigoniidae,Phlesirtes,Phlesirtes sp. SK-2016a,LT634615,89.8
ArthCOI,ESV_040647,Eukaryota,Arthropoda,Insecta,Orthoptera,Tettigoniidae,Paratlanticus,Paratlanticus ussuriensis,KY963271,89.8
ArthCOI,ESV_040647,Eukaryota,Arthropoda,Insecta,Orthoptera,Tettigoniidae,Conocephalus,Conocephalus melaenus,KY407794,89.8
ArthCOI,ESV_040647,Eukaryota,Arthropoda,Insecta,Plecoptera,Capniidae,Capnia,Capnia pygmaea,KF809172,90.4
ArthCOI,ESV_040647,Eukaryota,Arthropoda,Insecta,Ephemeroptera,Palingeniidae,Pentagenia,Pentagenia vittigera,JQ662240,89.8
ArthCOI,ESV_040647,Eukaryota,Arthropoda,Insecta,Orthoptera,Tettigoniidae,Conocephalus,Conocephalus melaenus,HQ609218,89.8
ArthCOI,ESV_040647,Eukaryota,Arthropoda,Insecta,Ephemeroptera,Palingeniidae,Pentagenia,Pentagenia vittigera,HQ568769,89.8
ArthCOI,ESV_040647,Eukaryota,Arthropoda,Insecta,Ephemeroptera,Palingeniidae,Pentagenia,Pentagenia vittigera,HQ568768,89.8
ArthCOI,ESV_040647,Eukaryota,Arthropoda,Insecta,Orthoptera,Tettigoniidae,Montana,Montana montana,EF540829,89.8
ArthCOI,ESV_010308,Eukaryota,Oomycota,unk_class,Pythiales,Pythiaceae,Phytopythium,Phytopythium litorale,HQ708720,100
ArthCOI,ESV_069261,Eukaryota,Arthropoda,Insecta,Orthoptera,Acrididae,Schistocerca,Schistocerca americana,MN935576,98.7
ArthCOI,ESV_069261,Eukaryota,Arthropoda,Insecta,Orthoptera,Acrididae,Schistocerca,Schistocerca serialis,KY980900,98.7
ArthCOI,ESV_069261,Eukaryota,Arthropoda,Insecta,Orthoptera,Acrididae,Schistocerca,Schistocerca americana,HQ983739,98.7
ArthCOI,ESV_069261,Eukaryota,Arthropoda,Insecta,Orthoptera,Acrididae,Schistocerca,Schistocerca americana,GU122631,98.7
ArthCOI,ESV_069261,Eukaryota,Arthropoda,Insecta,Orthoptera,Acrididae,Schistocerca,Schistocerca americana,GU122630,98.7
ArthCOI,ESV_069261,Eukaryota,Arthropoda,Insecta,Orthoptera,Acrididae,Schistocerca,Schistocerca socorro,GU115956,98.7
ArthCOI,ESV_069261,Eukaryota,Arthropoda,Insecta,Orthoptera,Acrididae,Schistocerca,Schistocerca gregaria,GU115942,99.4
ArthCOI,ESV_069261,Eukaryota,Arthropoda,Insecta,Orthoptera,Acrididae,Schistocerca,Schistocerca piceifrons,GU115861,98.7
ArthCOI,ESV_069261,Eukaryota,Arthropoda,Insecta,Orthoptera,Acrididae,Schistocerca,Schistocerca americana,GU115857,99.4
ArthCOI,ESV_069260,Eukaryota,Arthropoda,Insecta,Orthoptera,,,,HQ978849,98.7
ArthCOI,ESV_069258,Eukaryota,Arthropoda,Arachnida,Araneae,Araneidae,Argiope,Argiope aurantia,HM411650,100
ArthCOI,ESV_069256,Eukaryota,Arthropoda,Insecta,Orthoptera,Acrididae,Melanoplus,Melanoplus sp. BIOUG13488-A12,MG507451,93.6
ArthCOI,ESV_069256,Eukaryota,Arthropoda,Insecta,Orthoptera,Acrididae,Melanoplus,Melanoplus sp. BIOUG21146-C07,MG470347,93.6
ArthCOI,ESV_069256,Eukaryota,Arthropoda,Insecta,Orthoptera,Acrididae,Melanoplus,Melanoplus sp. BIOUG21329-C06,MG470207,93.6
ArthCOI,ESV_069256,Eukaryota,Arthropoda,Insecta,Orthoptera,Acrididae,Melanoplus,Melanoplus sp. BIOUG20798-E07,MG470010,93.6
ArthCOI,ESV_069256,Eukaryota,Arthropoda,Insecta,Orthoptera,Acrididae,Melanoplus,Melanoplus sp. BIOUG21802-G12,MG468907,93.6
ArthCOI,ESV_069256,Eukaryota,Arthropoda,Insecta,Orthoptera,Acrididae,Melanoplus,Melanoplus sp. BIOUG21003-A10,MG468798,93.6
ArthCOI,ESV_069256,Eukaryota,Arthropoda,Insecta,Orthoptera,Acrididae,Melanoplus,Melanoplus sp. BIOUG21526-A11,MG468075,93.6
ArthCOI,ESV_069256,Eukaryota,Arthropoda,Insecta,Orthoptera,Acrididae,Melanoplus,Melanoplus sp. BIOUG21802-H01,MG467777,93.6
ArthCOI,ESV_069256,Eukaryota,Arthropoda,Insecta,Orthoptera,Acrididae,Melanoplus,Melanoplus sp. BIOUG21526-A02,MG467397,93.6
ArthCOI,ESV_069256,Eukaryota,Arthropoda,Insecta,Orthoptera,Acrididae,Melanoplus,Melanoplus sp. BIOUG21006-E09,MG467034,93.6
ArthCOI,ESV_069256,Eukaryota,Arthropoda,Insecta,Orthoptera,Acrididae,Melanoplus,Melanoplus sp. BIOUG21802-H04,MG466710,93.6
ArthCOI,ESV_069256,Eukaryota,Arthropoda,Insecta,Orthoptera,Acrididae,Melanoplus,Melanoplus sp. BIOUG20719-E03,MG466407,93.6
ArthCOI,ESV_069256,Eukaryota,Arthropoda,Insecta,Orthoptera,Acrididae,Melanoplus,Melanoplus sp. BIOUG21579-G12,MG465078,93.6
ArthCOI,ESV_069256,Eukaryota,Arthropoda,Insecta,Orthoptera,Acrididae,Melanoplus,Melanoplus sp. BIOUG21526-A03,MG464493,93.6
ArthCOI,ESV_069256,Eukaryota,Arthropoda,Insecta,Orthoptera,Acrididae,Melanoplus,Melanoplus sp. BIOUG21541-D05,MG463468,93.6
ArthCOI,ESV_069256,Eukaryota,Arthropoda,Insecta,Orthoptera,Acrididae,Melanoplus,Melanoplus sp. BIOUG23897-B11,MG377496,93.6
ArthCOI,ESV_069256,Eukaryota,Arthropoda,Insecta,Orthoptera,Acrididae,,,KX781894,93.6
ArthCOI,ESV_069256,Eukaryota,Arthropoda,Insecta,Orthoptera,Acrididae,,,KX781798,93.6
ArthCOI,ESV_069256,Eukaryota,Arthropoda,Insecta,Orthoptera,Acrididae,Melanoplus,Melanoplus sp. BOLD:AAA4555,KR380802,93.6
ArthCOI,ESV_069256,Eukaryota,Arthropoda,Insecta,Orthoptera,Acrididae,Melanoplus,Melanoplus sp. BOLD:AAA4555,KR379829,93.6
ArthCOI,ESV_069256,Eukaryota,Arthropoda,Insecta,Orthoptera,Acrididae,Melanoplus,Melanoplus sp. BOLD-2016,KR148890,93.6
ArthCOI,ESV_069256,Eukaryota,Arthropoda,Insecta,Orthoptera,Acrididae,Melanoplus,Melanoplus sp. BOLD-2016,KR148813,93.6
ArthCOI,ESV_069256,Eukaryota,Arthropoda,Insecta,Orthoptera,Acrididae,Melanoplus,Melanoplus oregonensis,KR147965,93.6
ArthCOI,ESV_069256,Eukaryota,Arthropoda,Insecta,Orthoptera,Acrididae,Melanoplus,Melanoplus oregonensis,KR147448,93.6
ArthCOI,ESV_069256,Eukaryota,Arthropoda,Insecta,Orthoptera,Acrididae,Melanoplus,Melanoplus sp. BOLD-2016,KR146474,93.6
ArthCOI,ESV_069256,Eukaryota,Arthropoda,Insecta,Orthoptera,Acrididae,Melanoplus,Melanoplus borealis,KR145353,93.6
ArthCOI,ESV_069256,Eukaryota,Arthropoda,Insecta,Orthoptera,Acrididae,Melanoplus,Melanoplus sanguinipes,KR145170,93.6
ArthCOI,ESV_069256,Eukaryota,Arthropoda,Insecta,Orthoptera,Acrididae,Melanoplus,Melanoplus sp. BOLD-2016,KR143952,93.6
ArthCOI,ESV_069256,Eukaryota,Arthropoda,Insecta,Orthoptera,Acrididae,Melanoplus,Melanoplus bivittatus,KR141481,93.6
ArthCOI,ESV_069256,Eukaryota,Arthropoda,Insecta,Orthoptera,Acrididae,Melanoplus,Melanoplus sp. BOLD-2016,KR140659,93.6
ArthCOI,ESV_069256,Eukaryota,Arthropoda,Insecta,Orthoptera,Acrididae,Melanoplus,Melanoplus bivittatus,KR140392,93.6
ArthCOI,ESV_069256,Eukaryota,Arthropoda,Insecta,Orthoptera,Acrididae,Melanoplus,Melanoplus infantilis,KM537799,93.6
ArthCOI,ESV_069256,Eukaryota,Arthropoda,Insecta,Orthoptera,Acrididae,Melanoplus,Melanoplus bivittatus,KM536933,93.6
ArthCOI,ESV_069256,Eukaryota,Arthropoda,Insecta,Orthoptera,Acrididae,Melanoplus,Melanoplus infantilis,KM536343,94.3
ArthCOI,ESV_069256,Eukaryota,Arthropoda,Insecta,Orthoptera,Acrididae,,,KM534920,93.6
ArthCOI,ESV_069256,Eukaryota,Arthropoda,Insecta,Orthoptera,Acrididae,,,KM534594,93.6
ArthCOI,ESV_069256,Eukaryota,Arthropoda,Insecta,Orthoptera,Acrididae,,,KM530155,93.6
ArthCOI,ESV_069256,Eukaryota,Arthropoda,Insecta,Orthoptera,Acrididae,,,KM529861,93.6
ArthCOI,ESV_069256,Eukaryota,Arthropoda,Insecta,Orthoptera,Acrididae,Melanoplus,Melanoplus alpinus,KM528338,93.6
ArthCOI,ESV_069256,Eukaryota,Arthropoda,Insecta,Orthoptera,Acrididae,Melanoplus,Melanoplus sp. BBOWC184-10,JN294673,93.6
ArthCOI,ESV_069256,Eukaryota,Arthropoda,Insecta,Orthoptera,Acrididae,Melanoplus,Melanoplus sp. BBOWC164-10,JN294660,93.6
ArthCOI,ESV_069256,Eukaryota,Arthropoda,Insecta,Orthoptera,Acrididae,Melanoplus,Melanoplus bivittatus,JN294643,93.6
ArthCOI,ESV_069256,Eukaryota,Arthropoda,Insecta,Orthoptera,Acrididae,Melanoplus,Melanoplus sp. BBOWC138-10,JN294636,93.6
ArthCOI,ESV_069256,Eukaryota,Arthropoda,Insecta,Orthoptera,Acrididae,Melanoplus,Melanoplus sp. BBOWC137-10,JN294635,93.6
ArthCOI,ESV_069256,Eukaryota,Arthropoda,Insecta,Orthoptera,Acrididae,Melanoplus,Melanoplus sp. BBOWC135-10,JN294634,93.6
ArthCOI,ESV_069256,Eukaryota,Arthropoda,Insecta,Orthoptera,Acrididae,Paroxya,Paroxya clavuliger,HQ983719,93.6
ArthCOI,ESV_069256,Eukaryota,Arthropoda,Insecta,Orthoptera,Acrididae,Melanoplus,Melanoplus sp. SIOCN054-10,HM383958,93.6
ArthCOI,ESV_069256,Eukaryota,Arthropoda,Insecta,Orthoptera,Acrididae,Melanoplus,Melanoplus sp. SIOCN052-10,HM383956,93.6
ArthCOI,ESV_069255,Eukaryota,Chlorophyta,Chlorodendrophyceae,Chlorodendrales,Chlorodendraceae,Scherffelia,Scherffelia dubia,NC_045363,82.8
ArthCOI,ESV_069255,Eukaryota,Oomycota,unk_class,Saprolegniales,Saprolegniaceae,Saprolegnia,Saprolegnia terrestris,HQ709051,82.2
ArthCOI,ESV_069255,Eukaryota,Oomycota,unk_class,Saprolegniales,Saprolegniaceae,Saprolegnia,Saprolegnia litoralis,HQ709033,82.2
ArthCOI,ESV_069255,Eukaryota,Oomycota,unk_class,Saprolegniales,Saprolegniaceae,Saprolegnia,Saprolegnia eccentrica,HQ709024,82.8
ArthCOI,ESV_069255,Eukaryota,Oomycota,unk_class,Saprolegniales,Saprolegniaceae,Saprolegnia,Saprolegnia anisospora,HQ709015,82.2
ArthCOI,ESV_069255,Eukaryota,Oomycota,unk_class,Peronosporales,Peronosporaceae,Phytophthora,Phytophthora undulata,HQ708989,82.2
ArthCOI,ESV_069255,Eukaryota,Oomycota,unk_class,Pythiales,Pythiaceae,Pythium,Pythium prolatum,HQ708795,82.2
ArthCOI,ESV_069255,Eukaryota,Oomycota,unk_class,Pythiales,Pythiaceae,Pythium,Pythium helicandrum,HQ708593,82.2
ArthCOI,ESV_069254,Eukaryota,Arthropoda,Arachnida,Araneae,Cheiracanthiidae,Cheiracanthium,Cheiracanthium sp. BOLD:ABA9049,KM893987,97.5
ArthCOI,ESV_069254,Eukaryota,Arthropoda,Arachnida,Araneae,Cheiracanthiidae,Cheiracanthium,Cheiracanthium sp. BOLD:ABA9049,KM893984,98.1
ArthCOI,ESV_069253,Eukaryota,Arthropoda,Arachnida,Araneae,Araneidae,Metepeira,Metepeira palustris,MG046037,99.4
ArthCOI,ESV_069253,Eukaryota,Arthropoda,Arachnida,Araneae,Araneidae,Metepeira,Metepeira labyrinthea,MG045987,99.4
ArthCOI,ESV_069253,Eukaryota,Arthropoda,Arachnida,Araneae,Tetragnathidae,Metellina,Metellina merianae,EU003297,99.4
ArthCOI,ESV_003159,Eukaryota,unk_phylum,Phaeophyceae,Ectocarpales,Acinetosporaceae,,,LM995289,76.1
ArthCOI,ESV_003159,Eukaryota,Oomycota,unk_class,Pythiales,Pythiaceae,Pythium,Pythium sp.,KX266871,76.1
ArthCOI,ESV_003159,Eukaryota,Oomycota,unk_class,Pythiales,Pythiaceae,Pythium,Pythium volutum,KX266870,76.7
ArthCOI,ESV_003159,Eukaryota,Oomycota,unk_class,Lagenidiales,Lagenidiaceae,Lagenidium,Lagenidium sp. PWL-2010h,KT257386,76.7
ArthCOI,ESV_003159,Eukaryota,Oomycota,unk_class,Pythiales,Pythiaceae,Pythium,Pythium sp. CAL-2011c,HQ708867,76.1
ArthCOI,ESV_003159,Eukaryota,Oomycota,unk_class,Pythiales,Pythiaceae,Pythium,Pythium sp. CAL-2011c,HQ708863,76.1
ArthCOI,ESV_003159,Eukaryota,Oomycota,unk_class,Pythiales,Pythiaceae,Pythium,Pythium contiguanum,HQ708560,76.7
ArthCOI,ESV_003159,Eukaryota,Oomycota,unk_class,Pythiales,Pythiaceae,Pythium,Pythium aff. volutum,HQ708480,76.7
ArthCOI,ESV_003159,Eukaryota,Oomycota,unk_class,Saprolegniales,Saprolegniaceae,Aphanomyces,Aphanomyces cochlioides,HQ708188,76.1
ArthCOI,ESV_069252,Eukaryota,Arthropoda,Insecta,Phasmatodea,Heteronemiidae,,,HM385652,96.8
ArthCOI,ESV_008717,Eukaryota,Arthropoda,Insecta,Ephemeroptera,Ephemerellidae,Ephemerella,Ephemerella dorothea,JN200522,100
ArthCOI,ESV_008717,Eukaryota,Arthropoda,Insecta,Ephemeroptera,Ephemerellidae,Ephemerella,Ephemerella sp. BOLD:AAA2486,JN200348,100
ArthCOI,ESV_008717,Eukaryota,Arthropoda,Insecta,Ephemeroptera,Ephemerellidae,Ephemerella,Ephemerella sp. AMISC323-08,JN197532,100
ArthCOI,ESV_008717,Eukaryota,Arthropoda,Insecta,Ephemeroptera,Ephemerellidae,Ephemerella,Ephemerella sp. BOLD:AAA2486,JN197531,100
ArthCOI,ESV_008717,Eukaryota,Arthropoda,Insecta,Ephemeroptera,Ephemerellidae,Ephemerella,Ephemerella sp. AMISC318-08,JN197530,100
