observed_on,user_name,quality_grade,lat,long,scientific_name,common_name,kingdom,phylum,class,order,family,genus
4/4/2023,acjci,needs_id,33.040604,-96.66527648,Araneinae,Typical Orbweavers,Animalia,Arthropoda,Arachnida,Araneae,Araneidae,
4/4/2023,acjci,needs_id,33.04013771,-96.66453086,Sambucus,elders,Plantae,Tracheophyta,Magnoliopsida,Dipsacales,Viburnaceae,Sambucus
4/4/2023,acjci,needs_id,33.03908965,-96.66441365,Euborellia arcanum,,Animalia,Arthropoda,Insecta,Dermaptera,Anisolabididae,Euborellia
4/1/2023,,needs_id,32.61210278,-96.97321389,Galium virgatum,Southwestern bedstraw,Plantae,Tracheophyta,Magnoliopsida,Gentianales,Rubiaceae,Galium
4/1/2023,,needs_id,32.61210278,-96.97321389,Pheidole,Big-headed Ants,Animalia,Arthropoda,Insecta,Hymenoptera,Formicidae,Pheidole
4/4/2023,Alessandro Franchini,research,32.39722222,-97.32833333,Calosoma marginale,,Animalia,Arthropoda,Insecta,Coleoptera,Carabidae,Calosoma
4/4/2023,,needs_id,32.66631697,-96.95193481,Choephora fungorum,Bent-lined Dart,Animalia,Arthropoda,Insecta,Lepidoptera,Noctuidae,Choephora
4/4/2023,Missy Singleton,research,32.73635,-96.99761167,Knulliana cincta,Banded Hickory Borer,Animalia,Arthropoda,Insecta,Coleoptera,Cerambycidae,Knulliana
4/3/2023,"Zachary ""Galactic Bug Man"" Chapman",research,32.72998809,-97.11418278,Cupido comyntas,Eastern Tailed-Blue,Animalia,Arthropoda,Insecta,Lepidoptera,Lycaenidae,Cupido
4/3/2023,"Zachary ""Galactic Bug Man"" Chapman",needs_id,32.72764701,-97.11335389,Anystis,Whirligig Mites,Animalia,Arthropoda,Arachnida,Trombidiformes,Anystidae,Anystis
4/3/2023,"Zachary ""Galactic Bug Man"" Chapman",research,32.72762398,-97.11324899,Naphrys pulex,flea jumping spider,Animalia,Arthropoda,Arachnida,Araneae,Salticidae,Naphrys
4/3/2023,"Zachary ""Galactic Bug Man"" Chapman",needs_id,32.73118998,-97.11563896,Crematogaster,,Animalia,Arthropoda,Insecta,Hymenoptera,Formicidae,Crematogaster
4/3/2023,"Zachary ""Galactic Bug Man"" Chapman",needs_id,32.73086091,-97.11474087,Chrysis,,Animalia,Arthropoda,Insecta,Hymenoptera,Chrysididae,Chrysis
4/4/2023,Amberley,research,32.75657167,-97.506455,Diaperis nigronotata,,Animalia,Arthropoda,Insecta,Coleoptera,Tenebrionidae,Diaperis
4/4/2023,Sam Moore,research,32.53027013,-97.34298598,Obrium maculatum,,Animalia,Arthropoda,Insecta,Coleoptera,Cerambycidae,Obrium
4/4/2023,Sam Moore,research,32.53028833,-97.34296581,Euparius marmoreus,Marbled Fungus Weevil,Animalia,Arthropoda,Insecta,Coleoptera,Anthribidae,Euparius
4/4/2023,Sam Moore,research,32.53028375,-97.34294711,Agrypnus rectangularis,,Animalia,Arthropoda,Insecta,Coleoptera,Elateridae,Agrypnus
4/4/2023,Sam Moore,needs_id,32.5303083,-97.34302821,Grylloidea,True Crickets and Allies,Animalia,Arthropoda,Insecta,Orthoptera,,
4/4/2023,Sam Moore,needs_id,32.53025564,-97.34302696,Notoxus,Hooded Antlike Flower Beetles,Animalia,Arthropoda,Insecta,Coleoptera,Anthicidae,Notoxus
4/4/2023,Sam Moore,research,32.53028696,-97.34299499,Chromatia amoena,,Animalia,Arthropoda,Insecta,Coleoptera,Tenebrionidae,Chromatia
4/4/2023,,needs_id,32.82114667,-96.97248,Zelus,,Animalia,Arthropoda,Insecta,Hemiptera,Reduviidae,Zelus
4/3/2023,Eric Gren,needs_id,32.40279606,-97.3276739,Pyralidae,Pyralid Snout Moths,Animalia,Arthropoda,Insecta,Lepidoptera,Pyralidae,
4/4/2023,Linda Barnes,needs_id,32.9652529,-96.6535453,Verbeneae,,Plantae,Tracheophyta,Magnoliopsida,Lamiales,Verbenaceae,
4/4/2023,Linda Barnes,needs_id,32.9652529,-96.6535453,Amerallium,,Plantae,Tracheophyta,Liliopsida,Asparagales,Amaryllidaceae,Allium
4/4/2023,Linda Barnes,needs_id,32.9652529,-96.6535453,Cupido,Tailed-Blues,Animalia,Arthropoda,Insecta,Lepidoptera,Lycaenidae,Cupido
4/4/2023,Linda Barnes,needs_id,32.9652529,-96.6535453,Amblyscirtes belli,Bell's Roadside-Skipper,Animalia,Arthropoda,Insecta,Lepidoptera,Hesperiidae,Amblyscirtes
4/4/2023,Linda Barnes,needs_id,32.9652529,-96.6535453,Macaria aequiferaria,Woody Angle,Animalia,Arthropoda,Insecta,Lepidoptera,Geometridae,Macaria
4/4/2023,Amberley,needs_id,32.75662,-97.50663,Notiobia terminata,,Animalia,Arthropoda,Insecta,Coleoptera,Carabidae,Notiobia
4/4/2023,,needs_id,32.893125,-97.25721667,Nebulatettix subgracilis,Southwestern Dusky Grasshopper,Animalia,Arthropoda,Insecta,Orthoptera,Acrididae,Nebulatettix
4/3/2023,,research,32.72322878,-97.10909758,Desmia subdivisalis,,Animalia,Arthropoda,Insecta,Lepidoptera,Crambidae,Desmia
4/4/2023,monkey,research,32.29693333,-96.63153833,Yucca aloifolia,Aloe Yucca,Plantae,Tracheophyta,Liliopsida,Asparagales,Asparagaceae,Yucca
4/4/2023,monkey,research,32.29663833,-96.63218,Veronica peregrina,Purslane Speedwell,Plantae,Tracheophyta,Magnoliopsida,Lamiales,Plantaginaceae,Veronica
4/4/2023,Nicole,needs_id,32.82553042,-96.7438982,Symphyotrichum drummondii,Drummond's aster,Plantae,Tracheophyta,Magnoliopsida,Asterales,Asteraceae,Symphyotrichum
4/5/2023,Marcia Kaufman,needs_id,32.96972417,-96.79440421,Trochosa sepulchralis,,Animalia,Arthropoda,Arachnida,Araneae,Lycosidae,Trochosa
4/3/2023,,needs_id,32.84382,-96.627425,Amygdaloideae,,Plantae,Tracheophyta,Magnoliopsida,Rosales,Rosaceae,
4/3/2023,,needs_id,32.84784667,-96.607375,Celticecis connata,Hackberry Aggregate Gall Midge,Animalia,Arthropoda,Insecta,Diptera,Cecidomyiidae,Celticecis
4/3/2023,,needs_id,32.84890333,-96.60929167,Grimmia laevigata,Grimmia Dry Rock Moss,Plantae,Bryophyta,Bryopsida,Grimmiales,Grimmiaceae,Grimmia
4/4/2023,Dalton Lawing,research,33.05850725,-96.67424664,Hetaerina americana,American Rubyspot,Animalia,Arthropoda,Insecta,Odonata,Calopterygidae,Hetaerina
4/4/2023,Robert Slaughter,needs_id,32.2486,-97.39491333,Callitriche,Water Starworts,Plantae,Tracheophyta,Magnoliopsida,Lamiales,Plantaginaceae,Callitriche
4/4/2023,Haley Daniels,needs_id,32.613055,-96.50273833,Parhelophilus,Bog Flies,Animalia,Arthropoda,Insecta,Diptera,Syrphidae,Parhelophilus
4/4/2023,Jodi Pettifor,needs_id,33.02491634,-96.67861462,Ceratina calcarata,Spurred Ceratina,Animalia,Arthropoda,Insecta,Hymenoptera,Apidae,Ceratina
4/4/2023,Dalton Lawing,research,33.09185952,-96.70611866,Odontotaenius disjunctus,Horned Passalus Beetle,Animalia,Arthropoda,Insecta,Coleoptera,Passalidae,Odontotaenius
4/4/2023,Dalton Lawing,needs_id,33.09185952,-96.70611866,Galerita,False Bombardier Beetles,Animalia,Arthropoda,Insecta,Coleoptera,Carabidae,Galerita
4/5/2023,Justin Obrien,needs_id,33.1280129,-96.7090989,Lamiaceae,mint family,Plantae,Tracheophyta,Magnoliopsida,Lamiales,Lamiaceae,
4/5/2023,Jaime Baxter-Slye,needs_id,33.06701383,-97.035675,Rudbeckia hirta,black-eyed Susan,Plantae,Tracheophyta,Magnoliopsida,Asterales,Asteraceae,Rudbeckia
4/5/2023,Justin Obrien,needs_id,33.13005444,-96.71387218,Astereae,asters and allies,Plantae,Tracheophyta,Magnoliopsida,Asterales,Asteraceae,
4/4/2023,Stephanie Henkel,needs_id,33.02331092,-96.8795525,Coreopsis,Tickseed,Plantae,Tracheophyta,Magnoliopsida,Asterales,Asteraceae,Coreopsis
4/5/2023,Jaime Baxter-Slye,research,33.0670174,-97.03550684,Rudbeckia amplexicaulis,clasping coneflower,Plantae,Tracheophyta,Magnoliopsida,Asterales,Asteraceae,Rudbeckia
4/5/2023,Jaime Baxter-Slye,needs_id,33.06704183,-97.03551819,Physalis,groundcherries,Plantae,Tracheophyta,Magnoliopsida,Solanales,Solanaceae,Physalis
4/2/2023,Elliana,needs_id,33.25266297,-96.51565897,Polygyrinae,Lipteeth,Animalia,Mollusca,Gastropoda,Stylommatophora,Polygyridae,
4/4/2023,,needs_id,32.88719167,-97.28412,Tabanus lineola,Striped Horse Fly,Animalia,Arthropoda,Insecta,Diptera,Tabanidae,Tabanus
4/5/2023,,needs_id,32.72695219,-96.90309853,Mimoseae,,Plantae,Tracheophyta,Magnoliopsida,Fabales,Fabaceae,
4/4/2023,,needs_id,33.0703205,-96.9537135,Coccinella,,Animalia,Arthropoda,Insecta,Coleoptera,Coccinellidae,Coccinella
4/4/2023,,needs_id,32.98539008,-96.65097011,Gryllidea,Crickets,Animalia,Arthropoda,Insecta,Orthoptera,,
4/4/2023,Sarah Plagens,needs_id,33.18085773,-96.67104771,Cocculus,,Plantae,Tracheophyta,Magnoliopsida,Ranunculales,Menispermaceae,Cocculus
4/2/2023,Annika Lindqvist,research,32.856885,-96.685785,Rifargia subrotata,Small Prominent,Animalia,Arthropoda,Insecta,Lepidoptera,Notodontidae,Rifargia
4/4/2023,Annika Lindqvist,research,32.85699,-96.685787,Atalantycha bilineata,Two-lined Leatherwing,Animalia,Arthropoda,Insecta,Coleoptera,Cantharidae,Atalantycha
4/3/2023,Annika Lindqvist,research,32.856992,-96.685765,Chilocorus stigma,Twice-stabbed Lady Beetle,Animalia,Arthropoda,Insecta,Coleoptera,Coccinellidae,Chilocorus
4/5/2023,Sarah Breau,needs_id,32.64794814,-96.95725733,Cosmos bipinnatus,garden cosmos,Plantae,Tracheophyta,Magnoliopsida,Asterales,Asteraceae,Cosmos
4/3/2023,Cindy Larson Cobb,needs_id,32.59915833,-97.09366667,Zelotes,,Animalia,Arthropoda,Arachnida,Araneae,Gnaphosidae,Zelotes
4/5/2023,,needs_id,32.74963833,-96.80593833,Rabdotus dealbatus,Whitewashed Rabdotus,Animalia,Mollusca,Gastropoda,Stylommatophora,Bulimulidae,Rabdotus
4/5/2023,Crazy Bird,needs_id,33.047875,-96.72570833,Mikania scandens,climbing hempvine,Plantae,Tracheophyta,Magnoliopsida,Asterales,Asteraceae,Mikania
4/4/2023,,needs_id,32.28403833,-96.49681167,Rosaceae,rose family,Plantae,Tracheophyta,Magnoliopsida,Rosales,Rosaceae,
4/5/2023,Keira Clotfelter,needs_id,32.54207292,-97.32084945,Sisyrinchium scabrum,,Plantae,Tracheophyta,Liliopsida,Asparagales,Iridaceae,Sisyrinchium
4/5/2023,Krush6,needs_id,33.22965322,-97.12557142,Acordulecera,,Animalia,Arthropoda,Insecta,Hymenoptera,Pergidae,Acordulecera
4/5/2023,Regina Dale,needs_id,33.06575433,-97.13143209,Blatta orientalis,Oriental Cockroach,Animalia,Arthropoda,Insecta,Blattodea,Blattidae,Blatta
4/5/2023,Krush6,needs_id,33.2293032,-97.12567873,Tipula paludosa,European Crane Fly,Animalia,Arthropoda,Insecta,Diptera,Tipulidae,Tipula
4/5/2023,Sam Kieschnick,research,32.90725173,-97.13163779,Utterbackia imbecillis,Paper Pondshell,Animalia,Mollusca,Bivalvia,Unionida,Unionidae,Utterbackia
4/5/2023,Karen Burkwall Johnson,needs_id,32.963062,-97.2247929,Onthophagus,,Animalia,Arthropoda,Insecta,Coleoptera,Scarabaeidae,Onthophagus
4/5/2023,,needs_id,33.06147128,-97.5810781,Chaenomeles,Flowering quinces,Plantae,Tracheophyta,Magnoliopsida,Rosales,Rosaceae,Chaenomeles
4/5/2023,Tabby Brobston,research,32.654925,-96.90300278,Metacyrba taeniola,Ribbon Jumping Spider,Animalia,Arthropoda,Arachnida,Araneae,Salticidae,Metacyrba
4/3/2023,Tabby Brobston,needs_id,32.65501944,-96.90289167,Coccinae,,Animalia,Arthropoda,Insecta,Hemiptera,Coccidae,
4/5/2023,Alessandro Franchini,needs_id,32.39833333,-97.32888889,Tabanus atratus,Black Horse Fly,Animalia,Arthropoda,Insecta,Diptera,Tabanidae,Tabanus
4/5/2023,Chione (Kiwii),needs_id,33.051712,-97.03577797,Caryophyllaceae,pink family,Plantae,Tracheophyta,Magnoliopsida,Caryophyllales,Caryophyllaceae,
4/4/2023,,research,32.95561167,-96.77946333,Iris × hollandica,Dutch iris,Plantae,Tracheophyta,Liliopsida,Asparagales,Iridaceae,Iris
4/5/2023,Kimberly Briley,needs_id,32.76446167,-97.35430333,Melilotus,melilots and sweetclovers,Plantae,Tracheophyta,Magnoliopsida,Fabales,Fabaceae,Melilotus
4/5/2023,,needs_id,32.955645,-96.779805,Abaeis,,Animalia,Arthropoda,Insecta,Lepidoptera,Pieridae,Abaeis
4/5/2023,Amberley,research,32.60243692,-97.40783854,Rhinocyllus conicus,Nodding Thistle Receptacle Weevil,Animalia,Arthropoda,Insecta,Coleoptera,Curculionidae,Rhinocyllus
4/5/2023,,research,32.7327861,-97.12199522,Rainieria antennaepes,,Animalia,Arthropoda,Insecta,Diptera,Micropezidae,Rainieria
4/5/2023,,needs_id,33.216625,-97.15061117,Phormia regina,Black Blow Fly,Animalia,Arthropoda,Insecta,Diptera,Calliphoridae,Phormia
4/5/2023,Emily Black,needs_id,32.82856667,-96.77764167,Ophiderma evelyna,,Animalia,Arthropoda,Insecta,Hemiptera,Membracidae,Ophiderma
4/5/2023,,needs_id,32.30121293,-96.62884925,Modiola,,Plantae,Tracheophyta,Magnoliopsida,Malvales,Malvaceae,Modiola
4/5/2023,Mary,research,32.30873556,-96.63449328,Carex retroflexa,Reflexed Sedge,Plantae,Tracheophyta,Liliopsida,Poales,Cyperaceae,Carex
4/2/2023,Lori Gibson,needs_id,32.6380282,-96.9574559,Acmaeodera ornatoides,,Animalia,Arthropoda,Insecta,Coleoptera,Buprestidae,Acmaeodera
4/2/2023,Lori Gibson,needs_id,32.6380282,-96.9574559,Leucauge,Orchard Spiders and Allies,Animalia,Arthropoda,Arachnida,Araneae,Tetragnathidae,Leucauge
4/5/2023,Amberley,needs_id,32.72207556,-97.50573793,Scudderia furcata,Fork-tailed Bush Katydid,Animalia,Arthropoda,Insecta,Orthoptera,Tettigoniidae,Scudderia
4/5/2023,Sam Kieschnick,research,32.90755994,-97.13161062,Saldula,,Animalia,Arthropoda,Insecta,Hemiptera,Saldidae,Saldula
4/5/2023,Sam Kieschnick,research,32.90740209,-97.1321155,Helicoverpa zea,Corn Earworm Moth,Animalia,Arthropoda,Insecta,Lepidoptera,Noctuidae,Helicoverpa
4/5/2023,Krush6,research,33.22938402,-97.12561701,Trifolium resupinatum,Reversed clover,Plantae,Tracheophyta,Magnoliopsida,Fabales,Fabaceae,Trifolium
4/4/2023,Bridget McCall,research,32.8501859,-96.9203977,Toxicoscordion nuttallii,Nuttall's Deathcamas,Plantae,Tracheophyta,Liliopsida,Liliales,Melanthiaceae,Toxicoscordion
4/5/2023,Ecologist Steve,research,33.20568013,-97.14966416,Oecobius,Wall Spiders,Animalia,Arthropoda,Arachnida,Araneae,Oecobiidae,Oecobius
4/5/2023,,needs_id,32.62378331,-97.48817828,Exoprosopa,,Animalia,Arthropoda,Insecta,Diptera,Bombyliidae,Exoprosopa
4/5/2023,Krush6,needs_id,33.22940047,-97.12552582,Ranunculus repens,Creeping buttercup,Plantae,Tracheophyta,Magnoliopsida,Ranunculales,Ranunculaceae,Ranunculus
4/5/2023,,research,32.62379828,-97.48826667,Tridens albescens,White Tridens,Plantae,Tracheophyta,Liliopsida,Poales,Poaceae,Tridens
4/5/2023,Jeff Back,research,32.26914,-97.560741,Callidium texanum,Black-horned Juniper Borer,Animalia,Arthropoda,Insecta,Coleoptera,Cerambycidae,Callidium
4/5/2023,Jeff Back,needs_id,32.26914,-97.560741,Donacia,Donacia (Donacia),Animalia,Arthropoda,Insecta,Coleoptera,Chrysomelidae,Donacia
4/1/2023,Bob O'Kennon,needs_id,32.73579167,-97.36495833,Oxalis debilis,Largeflower pink-sorrel,Plantae,Tracheophyta,Magnoliopsida,Oxalidales,Oxalidaceae,Oxalis
4/1/2023,Bob O'Kennon,research,32.73666667,-97.36351833,Lamium purpureum,red deadnettle,Plantae,Tracheophyta,Magnoliopsida,Lamiales,Lamiaceae,Lamium
4/1/2023,Bob O'Kennon,research,32.73747167,-97.36268833,Firmiana simplex,Chinese parasol tree,Plantae,Tracheophyta,Magnoliopsida,Malvales,Malvaceae,Firmiana
4/1/2023,Bob O'Kennon,research,32.73763667,-97.362875,Toxicodendron radicans negundo,eastern poison ivy,Plantae,Tracheophyta,Magnoliopsida,Sapindales,Anacardiaceae,Toxicodendron
4/1/2023,Bob O'Kennon,needs_id,32.73952833,-97.36369833,Ranunculus muricatus,Rough-fruited buttercup,Plantae,Tracheophyta,Magnoliopsida,Ranunculales,Ranunculaceae,Ranunculus
4/5/2023,RandyB,needs_id,33.09205719,-96.6879891,Stegomyia,,Animalia,Arthropoda,Insecta,Diptera,Culicidae,Aedes
4/5/2023,,needs_id,32.72054658,-97.16338413,Coenagrionidae,Narrow-winged Damselflies,Animalia,Arthropoda,Insecta,Odonata,Coenagrionidae,
4/5/2023,Rhi C,needs_id,33.22722084,-97.12705214,Cyrtolobus tuberosus,,Animalia,Arthropoda,Insecta,Hemiptera,Membracidae,Cyrtolobus
4/5/2023,,needs_id,32.97713065,-96.45211028,Salvia engelmannii,Engelmann's sage,Plantae,Tracheophyta,Magnoliopsida,Lamiales,Lamiaceae,Salvia
4/4/2023,,research,32.86981667,-97.27507,Hemaris diffinis,Snowberry Clearwing,Animalia,Arthropoda,Insecta,Lepidoptera,Sphingidae,Hemaris
4/3/2023,Mustafa Malik,research,33.0081217,-96.61321431,Osmia ribifloris ribifloris,,Animalia,Arthropoda,Insecta,Hymenoptera,Megachilidae,Osmia
4/5/2023,,needs_id,32.72596333,-97.1137305,Hymenoptera,"Ants, Bees, Wasps, and Sawflies",Animalia,Arthropoda,Insecta,Hymenoptera,,
4/5/2023,Shelley,needs_id,33.0162414,-97.26065088,Verbena,vervains,Plantae,Tracheophyta,Magnoliopsida,Lamiales,Verbenaceae,Verbena
4/5/2023,Shelley,research,33.01618817,-97.26071699,Sesbania vesicaria,Bladder Pod,Plantae,Tracheophyta,Magnoliopsida,Fabales,Fabaceae,Sesbania
4/5/2023,Danielle Dunn,needs_id,32.98365854,-96.75566053,Macrosteles,,Animalia,Arthropoda,Insecta,Hemiptera,Cicadellidae,Macrosteles
4/5/2023,Danielle Dunn,needs_id,32.983688,-96.75557128,Leptomyrmecini,Leptomyrmecin Ants,Animalia,Arthropoda,Insecta,Hymenoptera,Formicidae,
4/5/2023,,research,33.39262029,-97.57224351,Oenothera spachiana,Spach's Evening Primrose,Plantae,Tracheophyta,Magnoliopsida,Myrtales,Onagraceae,Oenothera
4/5/2023,,needs_id,33.37860541,-97.64163871,Lepyronia gibbosa,Hill-Prairie Spittlebug,Animalia,Arthropoda,Insecta,Hemiptera,Aphrophoridae,Lepyronia
4/5/2023,,research,33.37854234,-97.64159353,Physaria engelmannii,Engelmann's Bladderpod,Plantae,Tracheophyta,Magnoliopsida,Brassicales,Brassicaceae,Physaria
4/5/2023,"Karen M. Powell, M.D. (aka Karen Powell Schroer)",needs_id,32.9439901,-97.4604646,Spodoptera latifascia,Velvet Armyworm Moth,Animalia,Arthropoda,Insecta,Lepidoptera,Noctuidae,Spodoptera
4/5/2023,Tiffany Carter,needs_id,32.80467064,-96.96557435,Estigmene,Ermine Moths,Animalia,Arthropoda,Insecta,Lepidoptera,Erebidae,Estigmene
4/5/2023,Rick Travis,research,33.15975569,-96.61730956,Passiflora incarnata,purple passionflower,Plantae,Tracheophyta,Magnoliopsida,Malpighiales,Passifloraceae,Passiflora
4/5/2023,Balaji Devarajan,research,33.12943097,-96.691603,Talavera minuta,Minute Jumping Spider,Animalia,Arthropoda,Arachnida,Araneae,Salticidae,Talavera
4/4/2023,Libby Aragon,needs_id,33.03796586,-96.66750994,Tradescantia gigantea,giant spiderwort,Plantae,Tracheophyta,Liliopsida,Commelinales,Commelinaceae,Tradescantia
4/5/2023,Duane Mortensen,research,33.08752791,-96.57620209,Cycloneda munda,Polished Lady Beetle,Animalia,Arthropoda,Insecta,Coleoptera,Coccinellidae,Cycloneda
4/5/2023,Duane Mortensen,research,33.08752881,-96.57623494,Prenolepis imparis,American Winter Ant,Animalia,Arthropoda,Insecta,Hymenoptera,Formicidae,Prenolepis
4/5/2023,Duane Mortensen,research,33.0876327,-96.57614265,Epitheca petechialis,Dot-winged Baskettail,Animalia,Arthropoda,Insecta,Odonata,Corduliidae,Epitheca
4/5/2023,,research,33.25276887,-97.15113166,Solanum elaeagnifolium,silverleaf nightshade,Plantae,Tracheophyta,Magnoliopsida,Solanales,Solanaceae,Solanum
4/5/2023,,needs_id,32.78330794,-96.70344307,Malva neglecta,dwarf mallow,Plantae,Tracheophyta,Magnoliopsida,Malvales,Malvaceae,Malva
4/5/2023,,needs_id,32.78330857,-96.70348129,Fallopia,,Plantae,Tracheophyta,Magnoliopsida,Caryophyllales,Polygonaceae,Fallopia
4/5/2023,,research,33.05275697,-97.70557597,Escobaria missouriensis,Missouri Foxtail Cactus,Plantae,Tracheophyta,Magnoliopsida,Caryophyllales,Cactaceae,Escobaria
4/5/2023,,research,32.475335,-97.0103181,Nomophila nearctica,Lucerne Moth,Animalia,Arthropoda,Insecta,Lepidoptera,Crambidae,Nomophila
4/5/2023,,research,33.20842,-97.08529717,Darapsa myron,Virginia Creeper Sphinx,Animalia,Arthropoda,Insecta,Lepidoptera,Sphingidae,Darapsa
4/5/2023,,needs_id,33.083045,-96.45100167,Cyperus,flatsedges,Plantae,Tracheophyta,Liliopsida,Poales,Cyperaceae,Cyperus
4/5/2023,,needs_id,32.475335,-97.0103181,Epitheca cynosura,Common Baskettail,Animalia,Arthropoda,Insecta,Odonata,Corduliidae,Epitheca
4/5/2023,,research,32.65811833,-97.121435,Amara aenea,Common Sun Beetle,Animalia,Arthropoda,Insecta,Coleoptera,Carabidae,Amara
4/5/2023,,research,32.66230125,-97.39320279,Phyla nodiflora,turkey tangle frogfruit,Plantae,Tracheophyta,Magnoliopsida,Lamiales,Verbenaceae,Phyla
4/4/2023,,needs_id,32.47529951,-97.01031804,Elasmia packardii,Packard's Prominent,Animalia,Arthropoda,Insecta,Lepidoptera,Notodontidae,Elasmia
4/4/2023,,needs_id,32.47529951,-97.01031804,Marathyssa inficita,Dark Marathyssa Moth,Animalia,Arthropoda,Insecta,Lepidoptera,Euteliidae,Marathyssa
4/5/2023,,needs_id,32.66252352,-97.39326059,Grindelia adenodonta,Lonestar gumweed,Plantae,Tracheophyta,Magnoliopsida,Asterales,Asteraceae,Grindelia
4/5/2023,,needs_id,32.95207277,-97.20544817,Cynipoidea,Gall Wasps and Allies,Animalia,Arthropoda,Insecta,Hymenoptera,,
4/5/2023,,needs_id,32.47529951,-97.01031804,Diastictis ventralis,White-spotted Brown,Animalia,Arthropoda,Insecta,Lepidoptera,Crambidae,Diastictis
4/5/2023,,research,32.73986167,-97.38519167,Boisea trivittata,Eastern Boxelder Bug,Animalia,Arthropoda,Insecta,Hemiptera,Rhopalidae,Boisea
4/5/2023,,needs_id,32.47529951,-97.01031804,Oncerometopus nigriclavus,,Animalia,Arthropoda,Insecta,Hemiptera,Miridae,Oncerometopus
4/4/2023,William,needs_id,32.60230333,-96.929955,Prunus persica,Peach,Plantae,Tracheophyta,Magnoliopsida,Rosales,Rosaceae,Prunus
4/3/2023,nina,needs_id,32.72952844,-97.49739513,Pentatomidae,Stink Bugs,Animalia,Arthropoda,Insecta,Hemiptera,Pentatomidae,
4/5/2023,nina,needs_id,32.72994276,-97.49698441,Eumeninae,Potter and Mason Wasps,Animalia,Arthropoda,Insecta,Hymenoptera,Vespidae,
4/5/2023,nina,needs_id,32.72937726,-97.49723654,Ozodiceromyia,,Animalia,Arthropoda,Insecta,Diptera,Therevidae,Ozodiceromyia
4/5/2023,,needs_id,33.3785133,-97.64147342,Echinacea angustifolia,narrow-leaved purple coneflower,Plantae,Tracheophyta,Magnoliopsida,Asterales,Asteraceae,Echinacea
4/5/2023,,research,33.37853639,-97.64145733,Pediomelum cuspidatum,largebract Indian breadroot,Plantae,Tracheophyta,Magnoliopsida,Fabales,Fabaceae,Pediomelum
4/5/2023,,research,33.37830802,-97.64101351,Eriogonum longifolium longifolium,,Plantae,Tracheophyta,Magnoliopsida,Caryophyllales,Polygonaceae,Eriogonum
4/5/2023,,research,33.36718429,-97.64306997,Asclepias asperula capricornu,Antelopehorns,Plantae,Tracheophyta,Magnoliopsida,Gentianales,Apocynaceae,Asclepias
4/5/2023,Nancy Pineda,needs_id,32.61369615,-96.49761714,Harpalinae,,Animalia,Arthropoda,Insecta,Coleoptera,Carabidae,
4/5/2023,,needs_id,32.6948712,-96.86316,Symphyta,"Sawflies, Horntails, and Wood Wasps",Animalia,Arthropoda,Insecta,Hymenoptera,,
